Departure,Arrival,Departure Date,Route_ID
Albacete-Los Llanos,La Encina,1440012025-05-11,6060065000VRR
Albacete-Los Llanos,Silla,1440612025-05-11,6060065000VRX
Albacete-Los Llanos,La Gineta,1802712025-05-11,6500060400VRE
Albacete-Los Llanos,La Roda de Albacete,1802712025-05-11,6500060400VRE
Albacete-Los Llanos,Minaya,1802712025-05-11,6500060400VRE
Albacete-Los Llanos,Campo de Criptana,1802712025-05-11,6500060400VRE
Albacete-Los Llanos,Daimiel,1802722025-05-11,6500037200VRE
Albacete-Los Llanos,Almagro,1802722025-05-11,6500037200VRE
Albacete-Los Llanos,Quero,1804112025-05-11,6060017000VRX
Albacete-Los Llanos,Villacanyas,1804112025-05-11,6060017000VRX
Albacete-Los Llanos,Villasequilla,1804112025-05-11,6060017000VRX
Albacete-Los Llanos,Castillejo-Anyover,1804112025-05-11,6060017000VRX
Albacete-Los Llanos,Aranjuez,1804112025-05-11,6060017000VRX
Albacete-Los Llanos,Madrid - Atocha Cercanias,1804112025-05-11,6060017000VRX
Albacete-Los Llanos,El Romeral,1804312025-05-11,6060017000VRX
Albacete-Los Llanos,Tembleque,1804312025-05-11,6060017000VRX
Albacete-Los Llanos,Villena,1808112025-05-11,3720060911VRX
Albacete-Los Llanos,Elda-Petrer,1808112025-05-11,3720060911VRX
Albacete-Los Llanos,Universidad de Alicante,1808112025-05-11,3720060911VRX
Albacete-Los Llanos,Sant Vicent Centre,1808132025-05-11,3720060911VRX
Albacete-Los Llanos,Caudete,1818112025-05-11,3720060911VRX
Albaida,Beniganim,1441012025-05-11,6901165000VRR
Albaida,Xativa,1441012025-05-11,6901165000VRR
Albaida,L.enova Manuel,1441012025-05-11,6901165000VRR
Albaida,La Pobla Llarga,1441012025-05-11,6901165000VRR
Albaida,Carcaixent,1441012025-05-11,6901165000VRR
Albaida,Alzira,1441012025-05-11,6901165000VRR
Albaida,Algemesi,1441012025-05-11,6901165000VRR
Albaida,Benifaio-Almussafes,1441012025-05-11,6901165000VRR
Albaida,Silla,1441012025-05-11,6901165000VRR
Albaida,Catarroja,1441012025-05-11,6901165000VRR
Albaida,Massanassa,1441012025-05-11,6901165000VRR
Albaida,Alfafar-Benetusser,1441012025-05-11,6901165000VRR
Albaida,Valencia-Estacio del Nord,1441012025-05-11,6901165000VRR
Albaida,Ontinyent,1441112025-05-11,6500069011VRR
Albaida,Alcoy/alcoi,1441112025-05-11,6500069011VRR
Albaida,Bufali,3541012025-05-11,6901165000VRR
Albaida,Montaverner,3541012025-05-11,6901165000VRR
Albaida,La Pobla del Duc,3541012025-05-11,6901165000VRR
Albaida,Genoves,3541012025-05-11,6901165000VRR
Albaida,Agullent,3541112025-05-11,6500069011VRR
Albaida,Agres,3541112025-05-11,6500069011VRR
Albaida,Cocentaina,3541112025-05-11,6500069011VRR
Albuixech,El Puig,1402012025-05-24,6500065400VRE
Albuixech,Pucol,1402012025-05-24,6500065400VRE
Albuixech,Sagunt/sagunto,1402012025-05-24,6500065400VRE
Albuixech,Almenara,1402012025-05-24,6500065400VRE
Albuixech,Chilches,1402012025-05-24,6500065400VRE
Albuixech,Nules-La Vilavella,1402012025-05-24,6500065400VRE
Albuixech,Burriana-Alquerias Ninyo Perdido,1402012025-05-24,6500065400VRE
Albuixech,Vila-Real,1402012025-05-24,6500065400VRE
Albuixech,Almassora/almazora,1402012025-05-24,6500065400VRE
Albuixech,Castello,1402012025-05-24,6500065400VRE
Albuixech,Benicassim,1402012025-05-24,6500065400VRE
Albuixech,Orpesa,1402012025-05-24,6500065400VRE
Albuixech,Torreblanca,1402012025-05-24,6500065400VRE
Albuixech,Alcala de Xivert,1402012025-05-24,6500065400VRE
Albuixech,Benicarlo-Penyiscola,1402012025-05-24,6500065400VRE
Albuixech,Vinaros,1402012025-05-24,6500065400VRE
Albuixech,Ulldecona -Alcanar-La Senia,1402012025-05-24,6500065400VRE
Albuixech,Laldea-Amposta-Tortosa,1402012025-05-24,6500065400VRE
Albuixech,Tortosa,1402012025-05-24,6500065400VRE
Albuixech,Valencia-Cabanyal,1443312025-05-12,6531265000VRR
Albuixech,Valencia F.s.l-Hospital La Fe,1443312025-05-12,6531265000VRR
Albuixech,Valencia-Estacio del Nord,1443312025-05-12,6531265000VRR
Albuixech,Roca-Cuper,1443512025-05-24,6531265000VRR
Albuixech,Les Valls,1444412025-05-12,6500065312VRR
Albuixech,La Llosa,1444412025-05-12,6500065312VRR
Albuixech,Moncofa,1444412025-05-12,6500065312VRR
Albuixech,Massalfassar-Albuixech,1445212025-05-12,6500065312VRR
Alcala de Henares,Guadalajara,1730212025-05-11,1700082100VRE
Alcala de Henares,Jadraque,1730212025-05-11,1700082100VRE
Alcala de Henares,Siguenza,1730212025-05-11,1700082100VRE
Alcala de Henares,Torralba,1730212025-05-11,1700082100VRE
Alcala de Henares,Almazan,1730212025-05-11,1700082100VRE
Alcala de Henares,Tardelcuende,1730212025-05-11,1700082100VRE
Alcala de Henares,Quintana Redonda,1730212025-05-11,1700082100VRE
Alcala de Henares,Soria,1730212025-05-11,1700082100VRE
Alcala de Henares,Alcala Henares-Universidad (apd),1740212025-05-11,1700070302VRR
Alcala de Henares,Meco (apd-Cgd),1740212025-05-11,1700070302VRR
Alcala de Henares,Azuqueca,1740212025-05-11,1700070302VRR
Alcala de Henares,La Garena,1740312025-05-11,7030217000VRR
Alcala de Henares,Soto del Henares,1740312025-05-11,7030217000VRR
Alcala de Henares,Torrejon de Ardoz,1740312025-05-11,7030217000VRR
Alcala de Henares,San Fernando Henares,1740312025-05-11,7030217000VRR
Alcala de Henares,Coslada (apd),1740312025-05-11,7030217000VRR
Alcala de Henares,Vicalvaro,1740312025-05-11,7030217000VRR
Alcala de Henares,Santa Eugenia,1740312025-05-11,7030217000VRR
Alcala de Henares,Vallecas,1740312025-05-11,7030217000VRR
Alcala de Henares,El Pozo,1740312025-05-11,7030217000VRR
Alcala de Henares,Asamblea de Mad. Entrevias,1740312025-05-11,7030217000VRR
Alcala de Henares,Madrid - Atocha Cercanias,1740312025-05-11,7030217000VRR
Alcala de Henares,Madrid-Recoletos,1740312025-05-11,7030217000VRR
Alcala de Henares,Madrid-Nuevos Ministerios,1740312025-05-11,7030217000VRR
Alcala de Henares,Madrid-Chamartin,1740312025-05-11,7030217000VRR
Alcala de Henares,Yunquera de Henares,3505212025-05-11,1700004040VRR
Alcala de Henares,Humanes de Mohernando,3505212025-05-11,1700004040VRR
Alcala de Henares,Espinosa de Henares,3505212025-05-11,1700004040VRR
Alcala de Henares,Carrascosa de Henares,3505212025-05-11,1700004040VRR
Alcala de Henares,Matillas,3505212025-05-11,1700004040VRR
Alcala de Henares,Medinaceli,3505212025-05-11,1700004040VRR
Alcala de Henares,Arcos de Jalon,3505212025-05-11,1700004040VRR
Alcala de Henares,Santa Maria de Huerta,3505212025-05-11,1700004040VRR
Alcala de Henares,Ariza,3505212025-05-11,1700004040VRR
Alcala de Henares,Cetina,3505212025-05-11,1700004040VRR
Alcala de Henares,Alhama de Aragon,3505212025-05-11,1700004040VRR
Alcala de Henares,Ateca,3505212025-05-11,1700004040VRR
Alcala de Henares,Calatayud,3505212025-05-11,1700004040VRR
Alcala de Henares,Zaragoza-Delicias,3505212025-05-11,1700004040VRR
Alcala de Henares,Baides,3505222025-05-11,1700070300VRR
Alcala de Xivert,Torreblanca,1401412025-05-12,6540065000VRE
Alcala de Xivert,Orpesa,1401412025-05-12,6540065000VRE
Alcala de Xivert,Benicassim,1401412025-05-12,6540065000VRE
Alcala de Xivert,Castello,1401412025-05-12,6540065000VRE
Alcala de Xivert,Vila-Real,1401412025-05-12,6540065000VRE
Alcala de Xivert,Sagunt/sagunto,1401412025-05-12,6540065000VRE
Alcala de Xivert,Valencia-Cabanyal,1401412025-05-12,6540065000VRE
Alcala de Xivert,Valencia-Estacio del Nord,1401412025-05-12,6540065000VRE
Alcala de Xivert,Benicarlo-Penyiscola,1401612025-05-12,6500065400VRE
Alcala de Xivert,Vinaros,1401612025-05-12,6500065400VRE
Alcala de Xivert,Ulldecona -Alcanar-La Senia,1401612025-05-12,6500065400VRE
Alcala de Xivert,Laldea-Amposta-Tortosa,1401612025-05-12,6500065400VRE
Alcala de Xivert,Tortosa,1401612025-05-12,6500065400VRE
Alcala de Xivert,Nules-La Vilavella,1430412025-05-12,6540065000VRR
Alcala de Xivert,Valencia F.s.l-Hospital La Fe,1430412025-05-12,6540065000VRR
Alcala de Xivert,Pucol,1430412025-05-24,6540065000VRR
Alcala de Xivert,Almassora/almazora,1443312025-05-12,6531265000VRR
Alcala de Xivert,Burriana-Alquerias Ninyo Perdido,1443312025-05-12,6531265000VRR
Alcala de Xivert,Chilches,1443312025-05-12,6531265000VRR
Alcala de Xivert,Almenara,1443312025-05-12,6531265000VRR
Alcala de Xivert,El Puig,1443312025-05-12,6531265000VRR
Alcala de Xivert,Albuixech,1443312025-05-12,6531265000VRR
Alcala de Xivert,Moncofa,1443512025-05-24,6531265000VRR
Alcala de Xivert,La Llosa,1443512025-05-24,6531265000VRR
Alcala de Xivert,Les Valls,1443512025-05-24,6531265000VRR
Alcala de Xivert,Massalfassar-Albuixech,1443512025-05-24,6531265000VRR
Alcala de Xivert,Roca-Cuper,1443512025-05-24,6531265000VRR
Alcala de Xivert,Lampolla-El Perello-Deltebre,1809612025-05-12,6500079400VRE
Alcala de Xivert,Lametlla de Mar,1809612025-05-12,6500079400VRE
Alcala de Xivert,L'HOSPITALET DE L'INFANT,1809612025-05-12,6500079400VRE
Alcala de Xivert,CAMBRILS,1809612025-05-12,6500079400VRE
Alcala de Xivert,Vila-Seca,1809612025-05-12,6500079400VRE
Alcala de Xivert,Tarragona,1809612025-05-12,6500079400VRE
Alcala de Xivert,Altafulla-Tamarit,1809612025-05-12,6500079400VRE
Alcala de Xivert,Torredembarra,1809612025-05-12,6500079400VRE
Alcala de Xivert,Vilanova I La Geltru,1809612025-05-12,6500079400VRE
Alcala de Xivert,Barcelona-Sants,1809612025-05-12,6500079400VRE
Alcala de Xivert,Barcelona-Passeig de Gracia,1809612025-05-12,6500079400VRE
Alcala de Xivert,Barcelona-Estació de França,1809612025-05-12,6500079400VRE
Alcala Henares-Universidad (apd),Meco (apd-Cgd),1740212025-05-11,1700070302VRR
Alcala Henares-Universidad (apd),Azuqueca,1740212025-05-11,1700070302VRR
Alcala Henares-Universidad (apd),Guadalajara,1740212025-05-11,1700070302VRR
Alcala Henares-Universidad (apd),Siguenza,1740212025-05-11,1700070302VRR
Alcala Henares-Universidad (apd),Alcala de Henares,1740312025-05-11,7030217000VRR
Alcala Henares-Universidad (apd),La Garena,1740312025-05-11,7030217000VRR
Alcala Henares-Universidad (apd),Soto del Henares,1740312025-05-11,7030217000VRR
Alcala Henares-Universidad (apd),Torrejon de Ardoz,1740312025-05-11,7030217000VRR
Alcala Henares-Universidad (apd),San Fernando Henares,1740312025-05-11,7030217000VRR
Alcala Henares-Universidad (apd),Coslada (apd),1740312025-05-11,7030217000VRR
Alcala Henares-Universidad (apd),Vicalvaro,1740312025-05-11,7030217000VRR
Alcala Henares-Universidad (apd),Santa Eugenia,1740312025-05-11,7030217000VRR
Alcala Henares-Universidad (apd),Vallecas,1740312025-05-11,7030217000VRR
Alcala Henares-Universidad (apd),El Pozo,1740312025-05-11,7030217000VRR
Alcala Henares-Universidad (apd),Asamblea de Mad. Entrevias,1740312025-05-11,7030217000VRR
Alcala Henares-Universidad (apd),Madrid - Atocha Cercanias,1740312025-05-11,7030217000VRR
Alcala Henares-Universidad (apd),Madrid-Recoletos,1740312025-05-11,7030217000VRR
Alcala Henares-Universidad (apd),Madrid-Nuevos Ministerios,1740312025-05-11,7030217000VRR
Alcala Henares-Universidad (apd),Madrid-Chamartin,1740312025-05-11,7030217000VRR
Alcala Henares-Universidad (apd),Yunquera de Henares,3540212025-05-11,1700070302VRR
Alcala Henares-Universidad (apd),Humanes de Mohernando,3540212025-05-11,1700070302VRR
Alcala Henares-Universidad (apd),Espinosa de Henares,3540212025-05-11,1700070302VRR
Alcala Henares-Universidad (apd),Carrascosa de Henares,3540212025-05-11,1700070302VRR
Alcala Henares-Universidad (apd),Jadraque,3540212025-05-11,1700070302VRR
Alcala Henares-Universidad (apd),Matillas,3540212025-05-11,1700070302VRR
Alcala Henares-Universidad (apd),Baides,3540222025-05-11,1700070300VRR
Alcanadre,Calahorra,1607012025-05-11,8110071100VRE
Alcanadre,Rincon de Soto,1607012025-05-11,8110071100VRE
Alcanadre,Alfaro,1607012025-05-11,8110071100VRE
Alcanadre,Castejon de Ebro,1607012025-05-11,8110071100VRE
Alcanadre,Tudela de Navarra,1607012025-05-11,8110071100VRE
Alcanadre,Ribaforada,1607012025-05-11,8110071100VRE
Alcanadre,Cortes de Navarra,1607012025-05-11,8110071100VRE
Alcanadre,Gallur,1607012025-05-11,8110071100VRE
Alcanadre,Luceni,1607012025-05-11,8110071100VRE
Alcanadre,Pedrola,1607012025-05-11,8110071100VRE
Alcanadre,Cabanyas de Ebro,1607012025-05-11,8110071100VRE
Alcanadre,Alagon,1607012025-05-11,8110071100VRE
Alcanadre,Casetas,1607012025-05-11,8110071100VRE
Alcanadre,Utebo,1607012025-05-11,8110071100VRE
Alcanadre,Zaragoza-Delicias,1607012025-05-11,8110071100VRE
Alcanadre,Zaragoza Portillo,1607012025-05-11,8110071100VRE
Alcanadre,Zaragoza Goya,1607012025-05-11,8110071100VRE
Alcanadre,Zaragoza Miraflores,1607012025-05-11,8110071100VRE
Alcanadre,Agoncillo,1607112025-05-11,8120081100VRE
Alcanadre,Logronyo,1607112025-05-11,8120081100VRE
Alcanadre,Feculas-Navarra,1807812025-05-11,8110071100VRE
Alcazar de San Juan,Vilches,0027612025-05-11,1700056312GL026
Alcazar de San Juan,Linares-Baeza,0027612025-05-11,1700056312GL026
Alcazar de San Juan,Jodar-Ubeda,0027612025-05-11,1700056312GL026
Alcazar de San Juan,Cabra del Santo Cristo Y Alicun,0027612025-05-11,1700056312GL026
Alcazar de San Juan,Moreda,0027612025-05-11,1700056312GL026
Alcazar de San Juan,Guadix,0027612025-05-11,1700056312GL026
Alcazar de San Juan,Almeria,0027612025-05-11,1700056312GL026
Alcazar de San Juan,Madrid - Atocha Cercanias,0027912025-05-11,5631217000GL026
Alcazar de San Juan,Madrid-Chamartin,0027912025-05-11,5631217000GL026
Alcazar de San Juan,Socuellamos,0069412025-05-12,5140571801GL023
Alcazar de San Juan,Villarrobledo,0069412025-05-12,5140571801GL023
Alcazar de San Juan,Albacete-Los Llanos,0069412025-05-12,5140571801GL023
Alcazar de San Juan,Xativa,0069412025-05-12,5140571801GL023
Alcazar de San Juan,Valencia-Estacio del Nord,0069412025-05-12,5140571801GL023
Alcazar de San Juan,Castello,0069412025-05-12,5140571801GL023
Alcazar de San Juan,Benicarlo-Penyiscola,0069412025-05-12,5140571801GL023
Alcazar de San Juan,Vinaros,0069412025-05-12,5140571801GL023
Alcazar de San Juan,Laldea-Amposta-Tortosa,0069412025-05-12,5140571801GL023
Alcazar de San Juan,CAMBRILS,0069412025-05-12,5140571801GL023
Alcazar de San Juan,Camp Tarragona,0069412025-05-12,5140571801GL023
Alcazar de San Juan,Barcelona-Sants,0069412025-05-12,5140571801GL023
Alcazar de San Juan,Manzanares,0069712025-05-12,7180151405GL023
Alcazar de San Juan,Valdepenyas,0069712025-05-12,7180151405GL023
Alcazar de San Juan,Espeluy,0069712025-05-12,7180151405GL023
Alcazar de San Juan,Andujar,0069712025-05-12,7180151405GL023
Alcazar de San Juan,Cordoba,0069712025-05-12,7180151405GL023
Alcazar de San Juan,Sevilla-Santa Justa,0069712025-05-12,7180151405GL023
Alcazar de San Juan,Jerez de La Frontera,0069712025-05-12,7180151405GL023
Alcazar de San Juan,Puerto de Santa Maria,0069712025-05-12,7180151405GL023
Alcazar de San Juan,San Fernando-Bahia Sur,0069712025-05-12,7180151405GL023
Alcazar de San Juan,Cadiz,0069712025-05-12,7180151405GL023
Alcazar de San Juan,Quero,1704112025-05-11,3720017000VRX
Alcazar de San Juan,Villacanyas,1704112025-05-11,3720017000VRX
Alcazar de San Juan,Villasequilla,1704112025-05-11,3720017000VRX
Alcazar de San Juan,Aranjuez,1704112025-05-11,3720017000VRX
Alcazar de San Juan,Cinco Casas,1704212025-05-11,6040037200VRX
Alcazar de San Juan,Daimiel,1704212025-05-11,6040037200VRX
Alcazar de San Juan,Almagro,1704212025-05-11,6040037200VRX
Alcazar de San Juan,Ciudad Real,1704212025-05-11,6040037200VRX
Alcazar de San Juan,Campo de Criptana,1801812025-05-11,6040065000VRE
Alcazar de San Juan,Minaya,1801812025-05-11,6040065000VRE
Alcazar de San Juan,La Roda de Albacete,1801812025-05-11,6040065000VRE
Alcazar de San Juan,La Gineta,1801812025-05-11,6040065000VRE
Alcazar de San Juan,Almansa,1801812025-05-11,6040065000VRE
Alcazar de San Juan,La Encina,1801812025-05-11,6040065000VRE
Alcazar de San Juan,Santa Cruz de Mudela,1803012025-05-11,1700003100VRX
Alcazar de San Juan,Almuradiel-Viso del Marques,1803012025-05-11,1700003100VRX
Alcazar de San Juan,Mengibar-Artichuela (apd-Cgd),1803012025-05-11,1700003100VRX
Alcazar de San Juan,Jaen,1803012025-05-11,1700003100VRX
Alcazar de San Juan,Castillejo-Anyover,1804112025-05-11,6060017000VRX
Alcazar de San Juan,El Romeral,1804312025-05-11,6060017000VRX
Alcazar de San Juan,Tembleque,1804312025-05-11,6060017000VRX
Alcazar de San Juan,Villena,1808112025-05-11,3720060911VRX
Alcazar de San Juan,Elda-Petrer,1808112025-05-11,3720060911VRX
Alcazar de San Juan,Universidad de Alicante,1808112025-05-11,3720060911VRX
Alcazar de San Juan,Alicante/alacant,1808112025-05-11,3720060911VRX
Alcazar de San Juan,Sant Vicent Centre,1808132025-05-11,3720060911VRX
Alcazar de San Juan,Caudete,1818112025-05-11,3720060911VRX
Alcazar de San Juan,Puertollano,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Brazatortas-Veredas,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Almadenejos-Almaden,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Guadalmez-Los Pedroches,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Cabeza de Buey,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Almorchon,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Castuera,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Campanario,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Villanueva de La Serena,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Don Benito,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Valdetorres,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Guarenya,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Merida,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Garrovilla-Las Vegas,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Montijo,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Montijo-El Molino,1833012025-05-11,6040037606VRX
Alcazar de San Juan,Badajoz,1833012025-05-11,6040037606VRX
Alcolea de Cordoba (apt),Campus Universitario Rabanales/ Cordoba,1320212025-05-11,5040750506VRN
Alcolea de Cordoba (apt),Cordoba,1320212025-05-11,5040750506VRN
Alcolea de Cordoba (apt),El Higueron (apt),1320212025-05-11,5040750506VRN
Alcolea de Cordoba (apt),Villarrubia de Cordoba,1320212025-05-11,5040750506VRN
Alcolea de Cordoba (apt),Posadas,1320212025-05-11,5040750506VRN
Alcolea de Cordoba (apt),Palma del Rio,1320212025-05-11,5040750506VRN
Alcolea de Cordoba (apt),Villa del Rio,1320312025-05-11,5050650407VRN
Alcover,La Plana-Picamoixons,1504112025-05-11,7940078400VRE
Alcover,La Riba,1504112025-05-11,7940078400VRE
Alcover,Vilaverd,1504112025-05-11,7940078400VRE
Alcover,Montblanc,1504112025-05-11,7940078400VRE
Alcover,Lespluga de Francoli,1504112025-05-11,7940078400VRE
Alcover,Vimbodi I Poblet,1504112025-05-11,7940078400VRE
Alcover,Vinaixa,1504112025-05-11,7940078400VRE
Alcover,La Floresta,1504112025-05-11,7940078400VRE
Alcover,Les Borges Blanques,1504112025-05-11,7940078400VRE
Alcover,Juneda,1504112025-05-11,7940078400VRE
Alcover,Puigverd de Lleida-Artesa de Lleida,1504112025-05-11,7940078400VRE
Alcover,Lleida,1504112025-05-11,7940078400VRE
Alcover,La Selva del Camp,1504212025-05-11,7840079400VRE
Alcover,Reus,1504212025-05-11,7840079400VRE
Alcover,Vila-Seca,1504212025-05-11,7840079400VRE
Alcover,Tarragona,1504212025-05-11,7840079400VRE
Alcover,Altafulla-Tamarit,1504212025-05-11,7840079400VRE
Alcover,Torredembarra,1504212025-05-11,7840079400VRE
Alcover,Sant Vicenc de Calders,1504212025-05-11,7840079400VRE
Alcover,Barcelona-Sants,1504212025-05-11,7840079400VRE
Alcover,Barcelona-Passeig de Gracia,1504212025-05-11,7840079400VRE
Alcover,Barcelona-Estació de França,1504212025-05-11,7840079400VRE
Alcoy/alcoi,Ontinyent,1441012025-05-11,6901165000VRR
Alcoy/alcoi,Albaida,1441012025-05-11,6901165000VRR
Alcoy/alcoi,Beniganim,1441012025-05-11,6901165000VRR
Alcoy/alcoi,Xativa,1441012025-05-11,6901165000VRR
Alcoy/alcoi,L.enova Manuel,1441012025-05-11,6901165000VRR
Alcoy/alcoi,La Pobla Llarga,1441012025-05-11,6901165000VRR
Alcoy/alcoi,Carcaixent,1441012025-05-11,6901165000VRR
Alcoy/alcoi,Alzira,1441012025-05-11,6901165000VRR
Alcoy/alcoi,Algemesi,1441012025-05-11,6901165000VRR
Alcoy/alcoi,Benifaio-Almussafes,1441012025-05-11,6901165000VRR
Alcoy/alcoi,Silla,1441012025-05-11,6901165000VRR
Alcoy/alcoi,Catarroja,1441012025-05-11,6901165000VRR
Alcoy/alcoi,Massanassa,1441012025-05-11,6901165000VRR
Alcoy/alcoi,Alfafar-Benetusser,1441012025-05-11,6901165000VRR
Alcoy/alcoi,Valencia-Estacio del Nord,1441012025-05-11,6901165000VRR
Alcoy/alcoi,Cocentaina,3541012025-05-11,6901165000VRR
Alcoy/alcoi,Agres,3541012025-05-11,6901165000VRR
Alcoy/alcoi,Agullent,3541012025-05-11,6901165000VRR
Alcoy/alcoi,Bufali,3541012025-05-11,6901165000VRR
Alcoy/alcoi,Montaverner,3541012025-05-11,6901165000VRR
Alcoy/alcoi,La Pobla del Duc,3541012025-05-11,6901165000VRR
Alcoy/alcoi,Genoves,3541012025-05-11,6901165000VRR
